Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,24-09-1974,378.119995,378.119995,378.119995,378.119995,378.119995,0
NYA,25-09-1974,376.529999,376.529999,376.529999,376.529999,376.529999,0
NYA,26-09-1974,370.290009,370.290009,370.290009,370.290009,370.290009,0
NYA,27-09-1974,362.149994,362.149994,362.149994,362.149994,362.149994,0
NYA,30-09-1974,353.690002,353.690002,353.690002,353.690002,353.690002,0
NYA,01-10-1974,353.059998,353.059998,353.059998,353.059998,353.059998,0
NYA,02-10-1974,353.589996,353.589996,353.589996,353.589996,353.589996,0
NYA,03-10-1974,347.769989,347.769989,347.769989,347.769989,347.769989,0
NYA,04-10-1974,347.880005,347.880005,347.880005,347.880005,347.880005,0
NYA,07-10-1974,361.519989,361.519989,361.519989,361.519989,361.519989,0
NYA,08-10-1974,361.200012,361.200012,361.200012,361.200012,361.200012,0
NYA,09-10-1974,377.380005,377.380005,377.380005,377.380005,377.380005,0
NYA,10-10-1974,388.799988,388.799988,388.799988,388.799988,388.799988,0
NYA,11-10-1974,396.410004,396.410004,396.410004,396.410004,396.410004,0
NYA,14-10-1974,405.609985,405.609985,405.609985,405.609985,405.609985,0
NYA,15-10-1974,398.309998,398.309998,398.309998,398.309998,398.309998,0
NYA,16-10-1974,392.5,392.5,392.5,392.5,392.5,0
NYA,17-10-1974,396.730011,396.730011,396.730011,396.730011,396.730011,0
NYA,18-10-1974,402.649994,402.649994,402.649994,402.649994,402.649994,0
NYA,21-10-1974,409.410004,409.410004,409.410004,409.410004,409.410004,0
NYA,22-10-1974,407.829987,407.829987,407.829987,407.829987,407.829987,0
NYA,23-10-1974,396.940002,396.940002,396.940002,396.940002,396.940002,0
NYA,24-10-1974,392.290009,392.290009,392.290009,392.290009,392.290009,0
NYA,25-10-1974,391.970001,391.970001,391.970001,391.970001,391.970001,0
NYA,28-10-1974,391.649994,391.649994,391.649994,391.649994,391.649994,0
NYA,29-10-1974,405.709991,405.709991,405.709991,405.709991,405.709991,0
NYA,30-10-1974,413.640015,413.640015,413.640015,413.640015,413.640015,0
NYA,31-10-1974,412.059998,412.059998,412.059998,412.059998,412.059998,0
NYA,01-11-1974,411.73999,411.73999,411.73999,411.73999,411.73999,0
NYA,04-11-1974,407.410004,407.410004,407.410004,407.410004,407.410004,0
NYA,05-11-1974,418.089996,418.089996,418.089996,418.089996,418.089996,0
NYA,06-11-1974,417.23999,417.23999,417.23999,417.23999,417.23999,0
NYA,07-11-1974,420.200012,420.200012,420.200012,420.200012,420.200012,0
NYA,08-11-1974,419.040009,419.040009,419.040009,419.040009,419.040009,0
NYA,11-11-1974,420.519989,420.519989,420.519989,420.519989,420.519989,0
NYA,12-11-1974,412.380005,412.380005,412.380005,412.380005,412.380005,0
NYA,13-11-1974,410.470001,410.470001,410.470001,410.470001,410.470001,0
NYA,14-11-1974,409.200012,409.200012,409.200012,409.200012,409.200012,0
NYA,15-11-1974,403.279999,403.279999,403.279999,403.279999,403.279999,0
NYA,18-11-1974,388.690002,388.690002,388.690002,388.690002,388.690002,0
NYA,19-11-1974,382.660004,382.660004,382.660004,382.660004,382.660004,0
NYA,20-11-1974,380.970001,380.970001,380.970001,380.970001,380.970001,0
NYA,21-11-1974,382.769989,382.769989,382.769989,382.769989,382.769989,0
NYA,22-11-1974,386.890015,386.890015,386.890015,386.890015,386.890015,0
NYA,25-11-1974,386.26001,386.26001,386.26001,386.26001,386.26001,0
NYA,26-11-1974,389.75,389.75,389.75,389.75,389.75,0
NYA,27-11-1974,392.390015,392.390015,392.390015,392.390015,392.390015,0
NYA,29-11-1974,392.600006,392.600006,392.600006,392.600006,392.600006,0
NYA,02-12-1974,382.350006,382.350006,382.350006,382.350006,382.350006,0
NYA,03-12-1974,376.950012,376.950012,376.950012,376.950012,376.950012,0
NYA,04-12-1974,377.910004,377.910004,377.910004,377.910004,377.910004,0
NYA,05-12-1974,370.929993,370.929993,370.929993,370.929993,370.929993,0
NYA,06-12-1974,364.269989,364.269989,364.269989,364.269989,364.269989,0
NYA,09-12-1974,366.910004,366.910004,366.910004,366.910004,366.910004,0
NYA,10-12-1974,375.679993,375.679993,375.679993,375.679993,375.679993,0
NYA,11-12-1974,378.01001,378.01001,378.01001,378.01001,378.01001,0
NYA,12-12-1974,376.420013,376.420013,376.420013,376.420013,376.420013,0
NYA,13-12-1974,374.200012,374.200012,374.200012,374.200012,374.200012,0
NYA,16-12-1974,370.820007,370.820007,370.820007,370.820007,370.820007,0
NYA,17-12-1974,376.209991,376.209991,376.209991,376.209991,376.209991,0
NYA,18-12-1974,377.910004,377.910004,377.910004,377.910004,377.910004,0
NYA,19-12-1974,376.640015,376.640015,376.640015,376.640015,376.640015,0
NYA,20-12-1974,372.51001,372.51001,372.51001,372.51001,372.51001,0
NYA,23-12-1974,367.119995,367.119995,367.119995,367.119995,367.119995,0
NYA,24-12-1974,372.200012,372.200012,372.200012,372.200012,372.200012,0
NYA,26-12-1974,375.470001,375.470001,375.470001,375.470001,375.470001,0
NYA,27-12-1974,373.890015,373.890015,373.890015,373.890015,373.890015,0
NYA,30-12-1974,373.779999,373.779999,373.779999,373.779999,373.779999,0
NYA,31-12-1974,382.029999,382.029999,382.029999,382.029999,382.029999,0
NYA,02-01-1975,391.859985,391.859985,391.859985,391.859985,391.859985,0
NYA,03-01-1975,394.929993,394.929993,394.929993,394.929993,394.929993,0
NYA,06-01-1975,397.779999,397.779999,397.779999,397.779999,397.779999,0
NYA,07-01-1975,397.679993,397.679993,397.679993,397.679993,397.679993,0
NYA,08-01-1975,392.920013,392.920013,392.920013,392.920013,392.920013,0
NYA,09-01-1975,399.369995,399.369995,399.369995,399.369995,399.369995,0
NYA,10-01-1975,407.829987,407.829987,407.829987,407.829987,407.829987,0
NYA,13-01-1975,406.450012,406.450012,406.450012,406.450012,406.450012,0
NYA,14-01-1975,403.070007,403.070007,403.070007,403.070007,403.070007,0
NYA,15-01-1975,405.709991,405.709991,405.709991,405.709991,405.709991,0
NYA,16-01-1975,405.709991,405.709991,405.709991,405.709991,405.709991,0
NYA,17-01-1975,400.320007,400.320007,400.320007,400.320007,400.320007,0
NYA,20-01-1975,400.429993,400.429993,400.429993,400.429993,400.429993,0
NYA,21-01-1975,398.73999,398.73999,398.73999,398.73999,398.73999,0
NYA,22-01-1975,403.600006,403.600006,403.600006,403.600006,403.600006,0
NYA,23-01-1975,405.709991,405.709991,405.709991,405.709991,405.709991,0
NYA,24-01-1975,410.679993,410.679993,410.679993,410.679993,410.679993,0
NYA,27-01-1975,424.220001,424.220001,424.220001,424.220001,424.220001,0
NYA,28-01-1975,427.5,427.5,427.5,427.5,427.5,0
NYA,29-01-1975,433.839996,433.839996,433.839996,433.839996,433.839996,0
NYA,30-01-1975,428.450012,428.450012,428.450012,428.450012,428.450012,0
NYA,31-01-1975,432.570007,432.570007,432.570007,432.570007,432.570007,0
NYA,03-02-1975,437.540009,437.540009,437.540009,437.540009,437.540009,0
NYA,04-02-1975,436.269989,436.269989,436.269989,436.269989,436.269989,0
NYA,05-02-1975,443.570007,443.570007,443.570007,443.570007,443.570007,0
NYA,06-02-1975,442.190002,442.190002,442.190002,442.190002,442.190002,0
NYA,07-02-1975,441.980011,441.980011,441.980011,441.980011,441.980011,0
NYA,10-02-1975,440.709991,440.709991,440.709991,440.709991,440.709991,0
NYA,11-02-1975,441.660004,441.660004,441.660004,441.660004,441.660004,0
NYA,12-02-1975,448.850006,448.850006,448.850006,448.850006,448.850006,0
NYA,13-02-1975,454.670013,454.670013,454.670013,454.670013,454.670013,0
NYA,14-02-1975,456.890015,456.890015,456.890015,456.890015,456.890015,0
NYA,18-02-1975,453.820007,453.820007,453.820007,453.820007,453.820007,0
NYA,19-02-1975,456.049988,456.049988,456.049988,456.049988,456.049988,0
NYA,20-02-1975,460.269989,460.269989,460.269989,460.269989,460.269989,0
NYA,21-02-1975,462.070007,462.070007,462.070007,462.070007,462.070007,0
NYA,24-02-1975,455.829987,455.829987,455.829987,455.829987,455.829987,0
NYA,25-02-1975,445.049988,445.049988,445.049988,445.049988,445.049988,0
NYA,26-02-1975,449.170013,449.170013,449.170013,449.170013,449.170013,0
NYA,27-02-1975,451.5,451.5,451.5,451.5,451.5,0
NYA,28-02-1975,455.410004,455.410004,455.410004,455.410004,455.410004,0
NYA,03-03-1975,463.450012,463.450012,463.450012,463.450012,463.450012,0
NYA,04-03-1975,466.619995,466.619995,466.619995,466.619995,466.619995,0
NYA,05-03-1975,462.920013,462.920013,462.920013,462.920013,462.920013,0
NYA,06-03-1975,467.359985,467.359985,467.359985,467.359985,467.359985,0
NYA,07-03-1975,471.059998,471.059998,471.059998,471.059998,471.059998,0
NYA,10-03-1975,474.549988,474.549988,474.549988,474.549988,474.549988,0
NYA,11-03-1975,471.589996,471.589996,471.589996,471.589996,471.589996,0
NYA,12-03-1975,467.570007,467.570007,467.570007,467.570007,467.570007,0
NYA,13-03-1975,468.519989,468.519989,468.519989,468.519989,468.519989,0
NYA,14-03-1975,474.440002,474.440002,474.440002,474.440002,474.440002,0
NYA,17-03-1975,481.529999,481.529999,481.529999,481.529999,481.529999,0
NYA,18-03-1975,476.880005,476.880005,476.880005,476.880005,476.880005,0
NYA,19-03-1975,472.540009,472.540009,472.540009,472.540009,472.540009,0
NYA,20-03-1975,469.049988,469.049988,469.049988,469.049988,469.049988,0
NYA,21-03-1975,467.98999,467.98999,467.98999,467.98999,467.98999,0
NYA,24-03-1975,457,457,457,457,457,0
NYA,25-03-1975,460.170013,460.170013,460.170013,460.170013,460.170013,0
NYA,26-03-1975,468.519989,468.519989,468.519989,468.519989,468.519989,0
NYA,27-03-1975,470.109985,470.109985,470.109985,470.109985,470.109985,0
NYA,31-03-1975,467.459991,467.459991,467.459991,467.459991,467.459991,0
NYA,01-04-1975,463.549988,463.549988,463.549988,463.549988,463.549988,0
NYA,02-04-1975,462.279999,462.279999,462.279999,462.279999,462.279999,0
NYA,03-04-1975,457.529999,457.529999,457.529999,457.529999,457.529999,0
NYA,04-04-1975,454.459991,454.459991,454.459991,454.459991,454.459991,0
NYA,07-04-1975,451.390015,451.390015,451.390015,451.390015,451.390015,0
NYA,08-04-1975,454.459991,454.459991,454.459991,454.459991,454.459991,0
NYA,09-04-1975,463.980011,463.980011,463.980011,463.980011,463.980011,0
NYA,10-04-1975,469.049988,469.049988,469.049988,469.049988,469.049988,0
NYA,11-04-1975,471.690002,471.690002,471.690002,471.690002,471.690002,0
NYA,14-04-1975,479.309998,479.309998,479.309998,479.309998,479.309998,0
NYA,15-04-1975,482.799988,482.799988,482.799988,482.799988,482.799988,0
NYA,16-04-1975,484.700012,484.700012,484.700012,484.700012,484.700012,0
NYA,17-04-1975,488.51001,488.51001,488.51001,488.51001,488.51001,0
NYA,18-04-1975,483.850006,483.850006,483.850006,483.850006,483.850006,0
NYA,21-04-1975,488.929993,488.929993,488.929993,488.929993,488.929993,0
NYA,22-04-1975,487.869995,487.869995,487.869995,487.869995,487.869995,0
NYA,23-04-1975,482.589996,482.589996,482.589996,482.589996,482.589996,0
NYA,24-04-1975,482.480011,482.480011,482.480011,482.480011,482.480011,0
NYA,25-04-1975,485.859985,485.859985,485.859985,485.859985,485.859985,0
NYA,28-04-1975,483.959991,483.959991,483.959991,483.959991,483.959991,0
NYA,29-04-1975,480.149994,480.149994,480.149994,480.149994,480.149994,0
NYA,30-04-1975,488.399994,488.399994,488.399994,488.399994,488.399994,0
NYA,01-05-1975,492.630005,492.630005,492.630005,492.630005,492.630005,0
NYA,02-05-1975,498.869995,498.869995,498.869995,498.869995,498.869995,0
NYA,05-05-1975,503.309998,503.309998,503.309998,503.309998,503.309998,0
NYA,06-05-1975,496.01001,496.01001,496.01001,496.01001,496.01001,0
NYA,07-05-1975,498.339996,498.339996,498.339996,498.339996,498.339996,0
NYA,08-05-1975,501.619995,501.619995,501.619995,501.619995,501.619995,0
NYA,09-05-1975,507.329987,507.329987,507.329987,507.329987,507.329987,0
NYA,12-05-1975,507.640015,507.640015,507.640015,507.640015,507.640015,0
NYA,13-05-1975,512.299988,512.299988,512.299988,512.299988,512.299988,0
NYA,14-05-1975,516.320007,516.320007,516.320007,516.320007,516.320007,0
NYA,15-05-1975,512.190002,512.190002,512.190002,512.190002,512.190002,0
NYA,16-05-1975,507.119995,507.119995,507.119995,507.119995,507.119995,0
NYA,19-05-1975,507.640015,507.640015,507.640015,507.640015,507.640015,0
NYA,20-05-1975,505.420013,505.420013,505.420013,505.420013,505.420013,0
NYA,21-05-1975,499.820007,499.820007,499.820007,499.820007,499.820007,0
NYA,22-05-1975,501.720001,501.720001,501.720001,501.720001,501.720001,0
NYA,23-05-1975,508.070007,508.070007,508.070007,508.070007,508.070007,0
NYA,27-05-1975,507.220001,507.220001,507.220001,507.220001,507.220001,0
NYA,28-05-1975,503.940002,503.940002,503.940002,503.940002,503.940002,0
NYA,29-05-1975,504.049988,504.049988,504.049988,504.049988,504.049988,0
NYA,30-05-1975,512.400024,512.400024,512.400024,512.400024,512.400024,0
NYA,02-06-1975,520.02002,520.02002,520.02002,520.02002,520.02002,0
NYA,03-06-1975,521.809998,521.809998,521.809998,521.809998,521.809998,0
NYA,04-06-1975,520.650024,520.650024,520.650024,520.650024,520.650024,0
NYA,05-06-1975,521.070007,521.070007,521.070007,521.070007,521.070007,0
NYA,06-06-1975,520.119995,520.119995,520.119995,520.119995,520.119995,0
NYA,09-06-1975,513.25,513.25,513.25,513.25,513.25,0
NYA,10-06-1975,508.809998,508.809998,508.809998,508.809998,508.809998,0
NYA,11-06-1975,509.440002,509.440002,509.440002,509.440002,509.440002,0
NYA,12-06-1975,507.01001,507.01001,507.01001,507.01001,507.01001,0
NYA,13-06-1975,509.549988,509.549988,509.549988,509.549988,509.549988,0
NYA,16-06-1975,514.830017,514.830017,514.830017,514.830017,514.830017,0
NYA,17-06-1975,510.390015,510.390015,510.390015,510.390015,510.390015,0
NYA,18-06-1975,509.339996,509.339996,509.339996,509.339996,509.339996,0
NYA,19-06-1975,518.640015,518.640015,518.640015,518.640015,518.640015,0
NYA,20-06-1975,522.23999,522.23999,522.23999,522.23999,522.23999,0
NYA,23-06-1975,528.049988,528.049988,528.049988,528.049988,528.049988,0
NYA,24-06-1975,531.650024,531.650024,531.650024,531.650024,531.650024,0
NYA,25-06-1975,534.080017,534.080017,534.080017,534.080017,534.080017,0
NYA,26-06-1975,535.23999,535.23999,535.23999,535.23999,535.23999,0
NYA,27-06-1975,535.23999,535.23999,535.23999,535.23999,535.23999,0
NYA,30-06-1975,537.669983,537.669983,537.669983,537.669983,537.669983,0
NYA,01-07-1975,535.880005,535.880005,535.880005,535.880005,535.880005,0
NYA,02-07-1975,531.75,531.75,531.75,531.75,531.75,0
NYA,03-07-1975,533.440002,533.440002,533.440002,533.440002,533.440002,0
NYA,07-07-1975,529,529,529,529,529,0
NYA,08-07-1975,528.26001,528.26001,528.26001,528.26001,528.26001,0
NYA,09-07-1975,536.409973,536.409973,536.409973,536.409973,536.409973,0
NYA,10-07-1975,536.51001,536.51001,536.51001,536.51001,536.51001,0
NYA,11-07-1975,536.190002,536.190002,536.190002,536.190002,536.190002,0
NYA,14-07-1975,539.150024,539.150024,539.150024,539.150024,539.150024,0
NYA,15-07-1975,541.799988,541.799988,541.799988,541.799988,541.799988,0
NYA,16-07-1975,536.299988,536.299988,536.299988,536.299988,536.299988,0
NYA,17-07-1975,531.219971,531.219971,531.219971,531.219971,531.219971,0
NYA,18-07-1975,529.429993,529.429993,529.429993,529.429993,529.429993,0
NYA,21-07-1975,525.299988,525.299988,525.299988,525.299988,525.299988,0
NYA,22-07-1975,519.380005,519.380005,519.380005,519.380005,519.380005,0
NYA,23-07-1975,511.769989,511.769989,511.769989,511.769989,511.769989,0
NYA,24-07-1975,510.390015,510.390015,510.390015,510.390015,510.390015,0
NYA,25-07-1975,506.160004,506.160004,506.160004,506.160004,506.160004,0
NYA,28-07-1975,502.359985,502.359985,502.359985,502.359985,502.359985,0
NYA,29-07-1975,499.079987,499.079987,499.079987,499.079987,499.079987,0
NYA,30-07-1975,502.570007,502.570007,502.570007,502.570007,502.570007,0
NYA,31-07-1975,502.459991,502.459991,502.459991,502.459991,502.459991,0
NYA,01-08-1975,498.019989,498.019989,498.019989,498.019989,498.019989,0
NYA,04-08-1975,492.950012,492.950012,492.950012,492.950012,492.950012,0
NYA,05-08-1975,487.339996,487.339996,487.339996,487.339996,487.339996,0
NYA,06-08-1975,487.23999,487.23999,487.23999,487.23999,487.23999,0
NYA,07-08-1975,487.450012,487.450012,487.450012,487.450012,487.450012,0
NYA,08-08-1975,485.549988,485.549988,485.549988,485.549988,485.549988,0
NYA,11-08-1975,487.980011,487.980011,487.980011,487.980011,487.980011,0
NYA,12-08-1975,491.470001,491.470001,491.470001,491.470001,491.470001,0
NYA,13-08-1975,485.119995,485.119995,485.119995,485.119995,485.119995,0
NYA,14-08-1975,482.589996,482.589996,482.589996,482.589996,482.589996,0
NYA,15-08-1975,486.600006,486.600006,486.600006,486.600006,486.600006,0
NYA,18-08-1975,485.76001,485.76001,485.76001,485.76001,485.76001,0
NYA,19-08-1975,478.25,478.25,478.25,478.25,478.25,0
NYA,20-08-1975,468.420013,468.420013,468.420013,468.420013,468.420013,0
NYA,21-08-1975,467.570007,467.570007,467.570007,467.570007,467.570007,0
NYA,22-08-1975,474.230011,474.230011,474.230011,474.230011,474.230011,0
NYA,25-08-1975,478.670013,478.670013,478.670013,478.670013,478.670013,0
NYA,26-08-1975,472.75,472.75,472.75,472.75,472.75,0
NYA,27-08-1975,475.179993,475.179993,475.179993,475.179993,475.179993,0
NYA,28-08-1975,486.290009,486.290009,486.290009,486.290009,486.290009,0
NYA,29-08-1975,489.459991,489.459991,489.459991,489.459991,489.459991,0
NYA,02-09-1975,481.630005,481.630005,481.630005,481.630005,481.630005,0
NYA,03-09-1975,484.170013,484.170013,484.170013,484.170013,484.170013,0
NYA,04-09-1975,484.910004,484.910004,484.910004,484.910004,484.910004,0
NYA,05-09-1975,481.73999,481.73999,481.73999,481.73999,481.73999,0
NYA,08-09-1975,482.690002,482.690002,482.690002,482.690002,482.690002,0
NYA,09-09-1975,475.820007,475.820007,475.820007,475.820007,475.820007,0
NYA,10-09-1975,470.73999,470.73999,470.73999,470.73999,470.73999,0
NYA,11-09-1975,469.049988,469.049988,469.049988,469.049988,469.049988,0
NYA,12-09-1975,467.98999,467.98999,467.98999,467.98999,467.98999,0
NYA,15-09-1975,465.350006,465.350006,465.350006,465.350006,465.350006,0
NYA,16-09-1975,460.910004,460.910004,460.910004,460.910004,460.910004,0
NYA,17-09-1975,461.970001,461.970001,461.970001,461.970001,461.970001,0
NYA,18-09-1975,470.850006,470.850006,470.850006,470.850006,470.850006,0
NYA,19-09-1975,481.420013,481.420013,481.420013,481.420013,481.420013,0
NYA,22-09-1975,477.299988,477.299988,477.299988,477.299988,477.299988,0
NYA,23-09-1975,476.450012,476.450012,476.450012,476.450012,476.450012,0
NYA,24-09-1975,481.209991,481.209991,481.209991,481.209991,481.209991,0
NYA,25-09-1975,480.470001,480.470001,480.470001,480.470001,480.470001,0
NYA,26-09-1975,483.220001,483.220001,483.220001,483.220001,483.220001,0
NYA,29-09-1975,477.089996,477.089996,477.089996,477.089996,477.089996,0
NYA,30-09-1975,470.429993,470.429993,470.429993,470.429993,470.429993,0
NYA,01-10-1975,464.820007,464.820007,464.820007,464.820007,464.820007,0
NYA,02-10-1975,469.369995,469.369995,469.369995,469.369995,469.369995,0
NYA,03-10-1975,481,481,481,481,481,0
NYA,06-10-1975,486.179993,486.179993,486.179993,486.179993,486.179993,0
NYA,07-10-1975,485.549988,485.549988,485.549988,485.549988,485.549988,0
NYA,08-10-1975,491.679993,491.679993,491.679993,491.679993,491.679993,0
NYA,09-10-1975,494,494,494,494,494,0
NYA,10-10-1975,493.480011,493.480011,493.480011,493.480011,493.480011,0
NYA,13-10-1975,500.450012,500.450012,500.450012,500.450012,500.450012,0
NYA,14-10-1975,499.929993,499.929993,499.929993,499.929993,499.929993,0
NYA,15-10-1975,499.5,499.5,499.5,499.5,499.5,0
NYA,16-10-1975,500.450012,500.450012,500.450012,500.450012,500.450012,0
NYA,17-10-1975,497.600006,497.600006,497.600006,497.600006,497.600006,0
NYA,20-10-1975,502.459991,502.459991,502.459991,502.459991,502.459991,0
NYA,21-10-1975,506.589996,506.589996,506.589996,506.589996,506.589996,0
NYA,22-10-1975,507.329987,507.329987,507.329987,507.329987,507.329987,0
NYA,23-10-1975,510.179993,510.179993,510.179993,510.179993,510.179993,0
NYA,24-10-1975,502.98999,502.98999,502.98999,502.98999,502.98999,0
NYA,27-10-1975,502.459991,502.459991,502.459991,502.459991,502.459991,0
NYA,28-10-1975,506.380005,506.380005,506.380005,506.380005,506.380005,0
NYA,29-10-1975,499.709991,499.709991,499.709991,499.709991,499.709991,0
NYA,30-10-1975,498.869995,498.869995,498.869995,498.869995,498.869995,0
NYA,31-10-1975,497.48999,497.48999,497.48999,497.48999,497.48999,0
NYA,03-11-1975,492.309998,492.309998,492.309998,492.309998,492.309998,0
NYA,04-11-1975,494.640015,494.640015,494.640015,494.640015,494.640015,0
NYA,05-11-1975,498.339996,498.339996,498.339996,498.339996,498.339996,0
NYA,06-11-1975,500.559998,500.559998,500.559998,500.559998,500.559998,0
NYA,07-11-1975,499.5,499.5,499.5,499.5,499.5,0
NYA,10-11-1975,499.399994,499.399994,499.399994,499.399994,499.399994,0
NYA,11-11-1975,502.459991,502.459991,502.459991,502.459991,502.459991,0
NYA,12-11-1975,509.869995,509.869995,509.869995,509.869995,509.869995,0
NYA,13-11-1975,509.649994,509.649994,509.649994,509.649994,509.649994,0
NYA,14-11-1975,509.230011,509.230011,509.230011,509.230011,509.230011,0
NYA,17-11-1975,511.769989,511.769989,511.769989,511.769989,511.769989,0
NYA,18-11-1975,509.130005,509.130005,509.130005,509.130005,509.130005,0
NYA,19-11-1975,503.519989,503.519989,503.519989,503.519989,503.519989,0
NYA,20-11-1975,501.51001,501.51001,501.51001,501.51001,501.51001,0
NYA,21-11-1975,500.980011,500.980011,500.980011,500.980011,500.980011,0
NYA,24-11-1975,501.929993,501.929993,501.929993,501.929993,501.929993,0
NYA,25-11-1975,507.01001,507.01001,507.01001,507.01001,507.01001,0
NYA,26-11-1975,508.48999,508.48999,508.48999,508.48999,508.48999,0
NYA,28-11-1975,510.079987,510.079987,510.079987,510.079987,510.079987,0
NYA,01-12-1975,507.119995,507.119995,507.119995,507.119995,507.119995,0
NYA,02-12-1975,499.290009,499.290009,499.290009,499.290009,499.290009,0
NYA,03-12-1975,489.040009,489.040009,489.040009,489.040009,489.040009,0
NYA,04-12-1975,490.089996,490.089996,490.089996,490.089996,490.089996,0
NYA,05-12-1975,484.700012,484.700012,484.700012,484.700012,484.700012,0
NYA,08-12-1975,485.440002,485.440002,485.440002,485.440002,485.440002,0
NYA,09-12-1975,486.179993,486.179993,486.179993,486.179993,486.179993,0
NYA,10-12-1975,490.619995,490.619995,490.619995,490.619995,490.619995,0
NYA,11-12-1975,489.459991,489.459991,489.459991,489.459991,489.459991,0
NYA,12-12-1975,489.140015,489.140015,489.140015,489.140015,489.140015,0
NYA,15-12-1975,490.410004,490.410004,490.410004,490.410004,490.410004,0
NYA,16-12-1975,495.269989,495.269989,495.269989,495.269989,495.269989,0
NYA,17-12-1975,496.649994,496.649994,496.649994,496.649994,496.649994,0
NYA,18-12-1975,498.339996,498.339996,498.339996,498.339996,498.339996,0
NYA,19-12-1975,495.059998,495.059998,495.059998,495.059998,495.059998,0
NYA,22-12-1975,491.470001,491.470001,491.470001,491.470001,491.470001,0
NYA,23-12-1975,494.529999,494.529999,494.529999,494.529999,494.529999,0
NYA,24-12-1975,498.869995,498.869995,498.869995,498.869995,498.869995,0
NYA,26-12-1975,503.309998,503.309998,503.309998,503.309998,503.309998,0
NYA,29-12-1975,502.679993,502.679993,502.679993,502.679993,502.679993,0
NYA,30-12-1975,500.880005,500.880005,500.880005,500.880005,500.880005,0
NYA,31-12-1975,503.730011,503.730011,503.730011,503.730011,503.730011,0
NYA,02-01-1976,507.959991,507.959991,507.959991,507.959991,507.959991,0
NYA,05-01-1976,517.47998,517.47998,517.47998,517.47998,517.47998,0
NYA,06-01-1976,523.51001,523.51001,523.51001,523.51001,523.51001,0
NYA,07-01-1976,526.039978,526.039978,526.039978,526.039978,526.039978,0
NYA,08-01-1976,529.530029,529.530029,529.530029,529.530029,529.530029,0
NYA,09-01-1976,531.75,531.75,531.75,531.75,531.75,0
NYA,12-01-1976,539.150024,539.150024,539.150024,539.150024,539.150024,0
NYA,13-01-1976,535.140015,535.140015,535.140015,535.140015,535.140015,0
NYA,14-01-1976,543.909973,543.909973,543.909973,543.909973,543.909973,0
NYA,15-01-1976,541.27002,541.27002,541.27002,541.27002,541.27002,0
NYA,16-01-1976,543.599976,543.599976,543.599976,543.599976,543.599976,0
NYA,19-01-1976,550.570007,550.570007,550.570007,550.570007,550.570007,0
NYA,20-01-1976,553.320007,553.320007,553.320007,553.320007,553.320007,0
NYA,21-01-1976,550.359985,550.359985,550.359985,550.359985,550.359985,0
NYA,22-01-1976,549.52002,549.52002,549.52002,549.52002,549.52002,0
NYA,23-01-1976,556.070007,556.070007,556.070007,556.070007,556.070007,0
NYA,26-01-1976,558.719971,558.719971,558.719971,558.719971,558.719971,0
NYA,27-01-1976,555.650024,555.650024,555.650024,555.650024,555.650024,0
NYA,28-01-1976,552.789978,552.789978,552.789978,552.789978,552.789978,0
NYA,29-01-1976,561.679993,561.679993,561.679993,561.679993,561.679993,0
NYA,30-01-1976,566.219971,566.219971,566.219971,566.219971,566.219971,0
NYA,02-02-1976,566.650024,566.650024,566.650024,566.650024,566.650024,0
NYA,03-02-1976,568.869995,568.869995,568.869995,568.869995,568.869995,0
NYA,04-02-1976,573.52002,573.52002,573.52002,573.52002,573.52002,0
NYA,05-02-1976,565.059998,565.059998,565.059998,565.059998,565.059998,0
NYA,06-02-1976,560.090027,560.090027,560.090027,560.090027,560.090027,0
NYA,09-02-1976,561.469971,561.469971,561.469971,561.469971,561.469971,0
NYA,10-02-1976,566.330017,566.330017,566.330017,566.330017,566.330017,0
NYA,11-02-1976,568.440002,568.440002,568.440002,568.440002,568.440002,0
NYA,12-02-1976,566.219971,566.219971,566.219971,566.219971,566.219971,0
NYA,13-02-1976,563.26001,563.26001,563.26001,563.26001,563.26001,0
NYA,17-02-1976,559.880005,559.880005,559.880005,559.880005,559.880005,0
NYA,18-02-1976,564.530029,564.530029,564.530029,564.530029,564.530029,0
NYA,19-02-1976,573.72998,573.72998,573.72998,573.72998,573.72998,0
NYA,20-02-1976,577.429993,577.429993,577.429993,577.429993,577.429993,0
NYA,23-02-1976,575.109985,575.109985,575.109985,575.109985,575.109985,0
NYA,24-02-1976,577.539978,577.539978,577.539978,577.539978,577.539978,0
NYA,25-02-1976,575.849976,575.849976,575.849976,575.849976,575.849976,0
NYA,26-02-1976,566.960022,566.960022,566.960022,566.960022,566.960022,0
NYA,27-02-1976,564.109985,564.109985,564.109985,564.109985,564.109985,0
NYA,01-03-1976,565.690002,565.690002,565.690002,565.690002,565.690002,0
NYA,02-03-1976,569.080017,569.080017,569.080017,569.080017,569.080017,0
NYA,03-03-1976,565.799988,565.799988,565.799988,565.799988,565.799988,0
NYA,04-03-1976,559.880005,559.880005,559.880005,559.880005,559.880005,0
NYA,05-03-1976,560.940002,560.940002,560.940002,560.940002,560.940002,0
NYA,08-03-1976,566.859985,566.859985,566.859985,566.859985,566.859985,0
NYA,09-03-1976,568.440002,568.440002,568.440002,568.440002,568.440002,0
NYA,10-03-1976,570.659973,570.659973,570.659973,570.659973,570.659973,0
